source_id_1,TYC_ID_1,ra_1,dec_1,mu_ra_1,mu_dec_1,mu_ra_err_1,mu_dec_err_1,plx_1,plx_err_1,source_id_2,TYC_ID_2,ra_2,dec_2,mu_ra_2,mu_dec_2,mu_ra_err_2,mu_dec_err_2,plx_2,plx_err_2,P_log_flat,P_power_law,theta
391129924183797504,3252-1015-1,7.652361203,48.519718538,30.971,2.341,1.024,0.535,2.526,0.271,391129924183797632,3252-967-1,7.66808383,48.515202885,34.311,1.07,1.702,0.465,2.615,0.68,0.9983,0.9977,40.86
4974561895392129664,8027-477-1,7.677076923,-49.755402594,11.586,-25.889,0.281,0.427,4.032,0.244,4974561895392281216,8027-1306-1,7.68153827,-49.753450477,12.157,-25.793,0.35,0.484,4.093,0.229,1.0,1.0,12.53
4919826179336181376,8468-255-1,7.693430383,-55.61862795,31.829,-6.655,0.529,0.392,3.428,0.261,4919827656804932480,8468-1027-1,7.373066403,-55.681900735,30.744,-5.946,0.571,0.401,3.863,0.264,1.0,1.0,689.46
566565078935031296,4504-1308-1,7.709969401,81.375147312,-26.731,4.938,0.056,0.053,7.041,0.233,566570920090553472,4504-1158-1,7.824553303,81.398114131,-26.394,3.021,0.977,1.202,6.198,0.569,1.0,1.0,103.21
4980093332232953984,7531-937-1,7.970215239,-44.934697996,198.255,-82.725,0.544,0.88,7.602,0.307,4980093332233252864,7531-937-2,7.968970661,-44.936752669,196.045,-83.901,0.37,0.738,8.297,0.303,1.0,1.0,8.05
4634418009014998272,9354-584-1,8.046167611,-79.944013634,43.75,-4.818,1.228,1.097,4.717,0.307,4634419555203024000,9354-281-1,6.772750086,-79.996112081,42.445,-5.25,1.077,1.069,4.478,0.292,1.0,0.9998,820.15
530274495069006336,4299-1434-1,8.067164271,70.50522244,163.284,-14.224,0.541,0.611,12.942,0.271,530277450006505856,4299-1644-1,8.043104284,70.508430715,166.454,-10.178,0.657,0.823,13.609,0.337,1.0,1.0,31.13
2780734759993976448,1187-1877-1,8.089491729,15.653916539,5.385,-63.895,2.173,0.776,8.119,0.504,2780734759993976576,1187-1058-1,8.091030379,15.65456536,4.321,-60.858,1.954,0.758,9.387,0.497,1.0,1.0,5.82
4905179962900139392,8841-1265-1,8.255774821,-60.431807627,31.281,14.207,0.61,0.49,3.714,0.269,4905237343663208576,8841-1327-1,8.165763325,-60.143212148,30.574,13.789,0.507,0.515,4.373,0.265,0.9999,0.9987,1051.28
2749472723838398720,603-1073-1,8.302297338,7.571500068,43.761,40.275,2.026,0.836,8.308,0.517,2749473548472119168,603-1115-1,8.284844382,7.585882651,42.273,39.928,0.106,0.081,8.463,0.252,1.0,1.0,80.99
2425737193080451968,5269-1047-1,8.333417563,-9.905834508,55.478,0.664,2.666,1.469,5.432,0.623,2426881819044486528,5269-2207-1,8.374187595,-9.480545214,57.783,1.221,1.743,1.024,6.06,0.508,0.9996,0.9978,1537.86
5005296681362150400,6994-1068-1,8.533567389,-34.764885897,18.037,4.613,0.129,0.153,4.163,0.234,5005307435960257536,6994-828-1,8.566541138,-34.609746571,18.872,4.384,0.713,0.722,3.648,0.338,0.9999,0.9973,566.97
4993161543324542848,7528-848-1,8.625092722,-41.915736748,15.812,-16.794,0.941,0.986,1.677,0.411,4993162058720618880,7528-329-1,8.69535665,-41.927045312,14.771,-17.769,1.309,1.256,2.72,0.376,0.9928,0.895,192.56
430690215122012800,4020-441-1,8.649044704,62.590470695,87.686,-0.954,0.061,0.066,15.278,0.234,430690730510048256,4020-526-1,8.660406556,62.622110361,87.579,-2.481,0.608,0.533,15.471,0.261,1.0,1.0,115.45
366691628989174528,2274-1421-1,8.786952915,36.834354577,-20.68,-15.38,0.085,0.067,3.3,0.263,366691628989174784,2274-508-1,8.789955507,36.832166549,-21.239,-16.001,0.064,0.054,3.699,0.264,1.0,1.0,11.7
425020274168939136,3666-1734-1,8.863792496,58.678472894,-3.961,-4.712,0.254,0.233,1.997,0.274,425020274168939264,3666-1852-1,8.869076815,58.674654445,-4.316,-5.361,0.375,0.324,2.455,0.304,0.9982,0.9955,16.93
380774998551407360,2788-397-1,8.986623468,40.146958573,9.911,-2.041,2.21,0.516,0.418,0.807,380774998551407744,2788-429-1,8.985901543,40.139698054,7.649,-2.119,1.389,0.668,1.678,0.633,0.9956,0.8656,26.21
529641107655525888,4295-1086-1,8.987912609,68.626669467,3.985,-3.964,0.805,0.832,2.33,0.325,529641107655773696,4295-1086-2,8.992639833,68.625809911,5.468,-4.378,2.213,1.247,2.326,0.777,0.9857,0.991,6.93
4617453437952260096,9490-565-1,9.071386128,-84.309593635,29.36,-11.905,0.849,0.789,2.512,0.276,4617645921205895168,9490-940-1,9.325212197,-84.175911216,29.115,-13.137,0.809,0.626,2.366,0.234,0.9996,0.8321,489.91
5000433575791824256,7525-403-1,9.203964423,-38.80735728,-31.927,-15.815,0.512,0.665,3.925,0.305,5000433575791824512,7525-244-1,9.198509818,-38.811932788,-33.587,-13.811,0.555,0.728,3.219,0.307,1.0,1.0,22.48
536230618276692608,4299-1460-1,9.223354535,70.559682396,50.635,-13.805,0.631,0.657,12.754,0.288,536230686996168704,4299-1422-1,9.180206911,70.572636937,51.513,-14.128,0.473,0.479,12.832,0.252,1.0,1.0,69.61
424805319643400192,3662-420-1,9.427926295,57.450463377,68.462,-0.914,0.673,0.523,6.356,0.337,424809271013303424,3662-2042-1,9.557759916,57.542596119,68.214,-2.057,0.599,0.497,7.522,0.257,1.0,1.0,416.04
2806802462702059264,1741-1913-1,9.583396479,25.187324414,-20.902,-15.869,1.114,0.491,4.875,0.309,2806811224434998912,1741-1780-1,9.742678751,25.3380403,-22.63,-15.339,0.799,0.402,5.753,0.263,0.9964,0.9369,750.54
425331985713606400,3666-1076-1,9.61405024,58.533690721,15.508,-1.178,0.823,0.685,1.925,0.274,425331985713606528,3666-1499-1,9.621808745,58.531633037,15.172,0.019,0.684,0.458,2.363,0.248,1.0,0.9999,16.35
2362787815928081792,5849-2297-1,9.621139311,-20.057232917,-12.82,-8.684,2.27,1.019,4.656,0.467,2362787815928482304,5849-2297-2,9.622219193,-20.057226699,-14.945,-9.075,1.171,0.857,5.21,0.372,1.0,1.0,3.65
2795170007636516224,1190-381-1,9.635968545,19.038857474,11.341,-23.226,1.518,0.515,6.441,0.347,2795170797910498048,1190-1163-1,9.63247673,19.057083986,10.296,-23.27,3.778,0.934,6.767,0.668,1.0,1.0,66.68
4707305528173603840,8847-984-1,9.652320957,-65.667123825,27.206,-0.76,0.558,0.491,2.413,0.256,4707352463576214400,8847-863-1,9.635822968,-65.666923198,28.037,0.039,0.629,0.54,2.217,0.298,1.0,1.0,24.48
526970771865492096,4024-1364-1,9.778404903,64.191606256,-1.021,-10.275,0.697,0.706,2.949,0.388,526970771865492224,4024-964-1,9.764115916,64.190182175,-1.677,-9.852,0.828,0.933,2.982,0.376,1.0,0.9999,22.98
564695874808233856,4500-310-1,9.918096409,79.091865117,23.259,-3.678,0.888,0.837,6.681,0.259,564698451788613376,4500-1478-1,9.52596389,79.055723958,22.385,-2.306,0.644,0.722,6.549,0.249,1.0,0.9997,297.53
4975165630354557696,8027-1026-1,9.952329137,-48.043480056,-3.906,10.213,0.435,0.521,3.685,0.257,4975166317549324288,8027-489-1,9.90830537,-48.01184992,-4.461,11.168,0.368,0.487,3.907,0.242,1.0,0.9999,155.56
4921830382875455488,8466-698-1,10.045734519,-53.378508548,-2.866,-10.169,0.293,0.686,2.567,0.299,4921830382875455616,8466-1342-1,10.043653555,-53.380061925,-3.457,-9.137,0.319,0.821,2.2,0.34,1.0,1.0,7.16
425316558191095168,3667-776-1,10.148051259,58.446347181,-12.757,-6.29,0.771,0.76,2.928,0.297,425316558191095424,3667-2-1,10.151538227,58.438742541,-13.24,-5.457,0.873,0.798,2.997,0.298,1.0,0.9998,28.15
2522325544368923136,5269-2182-1,10.573851534,-8.565312448,-18.493,49.176,2.735,1.862,18.724,0.959,2522327227996102784,5269-807-1,10.563990375,-8.550632983,-17.678,50.603,1.379,0.805,18.347,0.423,1.0,1.0,63.44
2554279482575996672,14-514-1,10.581979494,4.745854765,-18.82,-64.592,1.138,0.587,8.183,0.338,2554303053356516352,14-556-1,10.593403173,4.765914103,-17.476,-65.336,1.869,0.842,8.128,0.475,1.0,1.0,83.03
4976245144614440960,8024-718-1,10.601226266,-46.586337175,52.086,-89.149,0.405,0.442,6.461,0.24,4976245316413132672,8024-1061-1,10.596897921,-46.585678031,51.787,-90.13,0.374,0.588,6.243,0.23,1.0,1.0,10.97
4979788355194587264,7538-186-1,10.612532796,-44.413284382,-221.917,-106.669,0.342,0.233,16.768,0.251,4979788355194587392,7538-619-1,10.619789332,-44.415893579,-226.507,-106.265,0.6,0.361,16.572,0.311,1.0,1.0,20.89
4921558734783818240,8466-1343-1,10.644876335,-54.118476988,-67.876,-168.002,0.196,0.252,24.977,0.241,4921558734783818368,8466-1344-1,10.63790847,-54.120690133,-71.0,-163.624,0.25,0.51,25.085,0.235,1.0,1.0,16.72
564848432045955712,4501-1723-1,10.721920989,80.027220296,-6.512,-10.881,0.633,0.801,4.104,0.269,564848432047304448,4501-1723-2,10.717280226,80.028107753,-6.956,-10.759,0.821,0.777,4.104,0.249,1.0,1.0,4.31
361617623345021952,2279-109-1,10.819329447,32.893294113,-21.601,25.958,1.419,1.243,5.785,0.421,361620990599379072,2279-1391-1,10.809686757,32.938939522,-20.5,24.405,1.233,0.448,6.206,0.336,1.0,1.0,166.89
4979506914577674368,8024-1062-1,10.823109784,-45.181309159,32.729,5.646,0.04,0.038,4.359,0.453,4979506983298124672,8024-1170-1,10.81898386,-45.178623817,34.032,7.278,0.077,0.079,4.884,0.274,1.0,1.0,14.25
418481134921597056,3659-879-1,10.99971939,56.132554621,5.416,-6.595,1.149,0.842,2.451,0.532,418481203641073920,3659-831-1,10.993616421,56.131395392,4.663,-5.364,0.988,0.755,2.787,0.413,0.9999,0.999,12.94
360615590294986752,2275-1223-1,11.071591037,31.382750131,23.655,-39.086,0.778,0.475,29.249,0.257,360620022701235712,2275-33-1,11.070796838,31.398042668,25.996,-35.148,0.987,0.363,30.007,0.257,1.0,1.0,55.11
5004250770925986560,7000-1788-1,11.157694173,-35.66025986,54.706,-8.507,0.738,0.77,2.742,0.366,5004254000741392768,7000-1206-1,11.122945897,-35.632506955,56.328,-8.878,0.659,0.687,2.977,0.351,1.0,0.0,142.53
4979841337911541120,7538-376-1,11.173669107,-43.801120501,-4.863,-0.913,0.505,0.336,3.031,0.232,4979841337911541248,7538-769-1,11.169958613,-43.804158986,-4.662,-0.86,0.551,0.331,2.909,0.236,1.0,1.0,14.58
2349077764922939904,6421-202-1,11.239543365,-22.866032332,-31.503,-149.265,0.979,1.043,11.858,0.696,2349548458978839552,5849-2066-1,11.516434468,-22.140962566,-31.127,-148.448,1.47,1.013,12.579,0.47,1.0,1.0,2767.93
424722443954404224,3663-1642-1,11.253656107,57.779453015,3.989,0.938,1.246,1.007,2.025,0.355,424723199868647808,3663-1876-1,11.243383196,57.784584773,3.287,1.802,0.837,0.81,2.608,0.35,0.9926,0.9793,27.02
387454016293971328,2805-1817-1,11.324506583,42.826284224,-20.294,0.161,2.069,0.693,2.627,0.534,387454497330307072,2805-1749-1,11.314146459,42.862692525,-17.29,0.451,1.631,0.653,2.068,0.479,0.9967,0.9147,133.89
5007918260679978240,6998-1060-1,11.488729872,-30.709181099,-0.422,14.785,0.054,0.048,9.02,0.321,5007921559214860928,6998-984-1,11.44801314,-30.663794595,-0.674,14.69,0.07,0.066,7.752,0.31,1.0,1.0,206.37
2808927749958793344,1742-543-1,11.490011361,27.218020063,-4.744,-11.015,1.565,0.568,1.722,0.456,2808927749958793472,1742-443-1,11.484657451,27.217707625,-6.08,-10.93,2.315,0.919,1.992,0.684,0.9994,0.9985,17.18
427571656539701248,4016-574-1,11.651618278,61.52193685,147.314,-59.831,0.692,0.447,12.32,0.256,427571656542939136,4016-574-2,11.647765941,61.522057709,149.826,-57.339,0.885,0.591,11.911,0.282,1.0,1.0,6.63
2372682767742796288,5272-1472-1,11.792483377,-14.106950114,3.269,5.661,0.765,0.551,2.756,0.39,2372682870822011648,5272-1197-1,11.823882022,-14.118971727,1.327,5.72,1.669,1.042,2.774,0.454,0.9958,0.9984,117.86
573929573458450048,4619-344-1,11.854276479,85.050007445,17.128,0.303,0.546,0.598,2.618,0.304,573932940712808448,4619-647-1,11.026097437,85.10227393,18.462,1.313,0.551,0.694,2.524,0.275,0.9971,0.8924,317.63
4902661462797583872,8842-1491-1,11.892891595,-61.479714435,22.962,1.824,0.803,0.784,2.363,0.397,4902663249503686016,8842-1745-1,11.947923385,-61.438029852,21.095,-0.037,0.9,1.172,2.865,0.441,0.9999,0.9978,177.42
2808870644073627648,1742-1235-1,11.908486517,27.148121438,10.423,-15.601,1.31,0.418,5.815,0.402,2808871331268395264,1742-377-1,11.867844251,27.144175078,10.553,-15.103,0.801,0.375,5.727,0.272,1.0,1.0,130.97
4925368473854707456,8037-873-1,11.958161434,-51.670891777,-15.734,-5.195,0.406,0.726,6.197,0.303,4925368920531305088,8037-754-1,11.961153075,-51.623857257,-16.684,-2.176,0.31,0.632,6.041,0.279,0.9979,0.9957,169.46
389597033177196928,3262-702-1,12.034750952,45.465400405,24.586,-39.781,1.292,0.465,5.417,0.35,389597651652488448,3262-486-1,12.007508731,45.456916702,26.805,-38.706,2.492,0.721,4.785,0.632,1.0,1.0,75.26
2801382729369792768,1194-850-1,12.067445002,20.256619936,7.846,-5.417,2.177,0.666,3.171,0.451,2801386474581274240,1194-733-1,11.980852175,20.308249684,6.802,-4.738,4.181,0.707,3.324,0.669,0.9983,0.601,346.48
4708836082719193856,8848-345-1,12.12855659,-65.096558309,5.61,-12.388,0.822,0.723,2.614,0.351,4708836082719934208,8848-345-2,12.130929141,-65.097747581,5.332,-13.561,0.774,0.657,2.975,0.303,1.0,1.0,5.59
2369956631740941568,5848-1754-1,12.264311641,-16.440639763,-10.266,-13.038,1.871,1.152,2.316,0.527,2369956700460418176,5848-1789-1,12.258317503,-16.433637966,-11.969,-14.549,1.649,1.021,2.966,0.469,1.0,0.9999,32.61
2349697305365450624,5850-2582-1,12.326545484,-21.397318026,36.182,9.721,0.073,0.074,7.141,0.948,2349697305366138624,5850-2585-1,12.323667335,-21.395846497,36.922,9.126,0.106,0.091,7.252,0.412,1.0,1.0,11.01
2781664500154151936,1188-323-1,12.372903228,16.63815239,-17.549,-27.523,2.945,0.577,3.377,0.5,2781664500154693376,1188-323-2,12.371964239,16.638876988,-14.937,-26.592,3.349,0.621,3.099,0.55,0.0,1.0,4.16
4709755858555245312,8845-463-1,12.431656595,-63.900754584,12.891,0.075,1.649,1.484,5.36,0.784,4709760703278351872,8845-788-1,12.450125235,-63.752748309,11.688,1.494,0.135,0.131,6.204,0.215,0.9999,0.9679,533.63
2525938883175330688,4676-568-1,12.498027863,-4.016555567,14.125,-21.259,1.513,0.817,3.71,0.427,2525938883175857536,4676-568-2,12.497289712,-4.016696791,8.818,-23.205,1.712,0.82,5.799,0.492,1.0,1.0,2.7
364092383501492992,2288-1496-1,12.565632357,35.804229665,-25.565,-17.526,1.298,0.572,6.542,0.338,364092383501493120,2288-158-1,12.569013524,35.802447048,-26.297,-17.654,0.915,0.889,6.819,0.612,1.0,1.0,11.77
377676368626643584,3262-983-1,12.72948784,45.696652579,8.968,-6.897,1.247,0.418,1.796,0.322,377676368626644352,3262-794-1,12.733288911,45.692282704,7.274,-6.922,1.494,0.832,2.317,0.408,0.9999,0.9997,18.41
375033073953305472,2802-690-1,12.793055294,41.197880291,5.737,-3.58,0.842,0.563,3.897,0.507,375033073953305600,2802-690-2,12.791672229,41.197932173,6.184,-3.076,0.97,0.397,2.931,0.377,1.0,1.0,3.75
524388946767101184,4024-1936-1,12.797883176,64.324915787,24.592,-2.744,0.438,0.451,5.059,0.272,524390424235850880,4024-250-1,12.769461981,64.33830447,22.315,-4.632,1.187,1.109,5.098,0.545,0.9998,0.9997,65.48
427527229398806656,4020-1500-1,12.83256656,62.081309561,-2.729,-19.114,1.217,0.655,4.793,0.258,427535784973663872,4021-1575-1,12.997073358,62.243849506,-3.41,-18.226,0.849,0.589,5.062,0.27,0.9967,0.9522,647.2
4691995687749952384,9135-1891-1,13.102212038,-69.504043257,4.04,-67.635,0.115,0.111,16.525,0.255,4691995996987597568,9135-1890-1,13.118238308,-69.50321341,3.265,-72.464,0.325,0.312,14.893,0.349,1.0,1.0,20.42
524200964638682752,4025-1124-1,13.157473304,64.217357556,23.558,-5.868,0.887,0.665,4.668,0.259,524390424235850880,4024-250-1,12.769461981,64.33830447,22.315,-4.632,1.187,1.109,5.098,0.545,0.9994,0.998,746.39
564036030391397120,4501-212-1,13.1799537,79.245211946,41.814,-13.954,0.795,0.72,4.76,0.314,564054137973512320,4501-330-1,14.446975484,79.323250786,41.702,-12.15,0.614,1.117,4.717,0.275,0.9992,0.9997,893.43
2774955761237826432,608-231-1,13.349807255,11.974698308,-3.334,-12.689,2.229,0.66,3.703,0.488,2774955795597564928,608-299-1,13.353301148,11.974091156,-5.243,-12.2,4.016,1.073,3.973,0.769,1.0,1.0,12.5
526858243722713344,4296-428-1,13.401945603,68.589613427,-6.935,0.452,1.059,0.955,2.495,0.352,526858243722713600,4296-406-1,13.39432012,68.585650981,-6.051,1.692,0.826,0.792,3.567,0.341,0.9984,0.9971,17.43
526078277660448384,4029-1063-1,13.425134058,65.81065869,24.095,-1.275,0.653,0.79,4.131,0.287,526082435188789888,4029-933-1,13.150610145,65.891745399,23.583,-2.249,0.049,0.042,4.677,0.285,0.9999,0.9909,498.68
2345400242125413120,6422-2160-1,13.497166949,-25.042648368,39.8,-25.703,0.158,0.163,5.369,0.349,2345400242125413248,6422-2161-1,13.500339002,-25.044786156,39.818,-25.123,0.274,0.26,6.801,0.364,1.0,1.0,12.89
5030924888655791616,6999-1669-1,13.546650808,-30.92591889,-23.201,-17.662,0.768,0.719,2.445,0.335,5030924991735006592,6999-1676-1,13.552335264,-30.916701671,-23.577,-16.784,0.798,0.766,2.193,0.345,1.0,1.0,37.54
2789819646616829824,1195-1291-1,13.552987966,21.101109694,43.279,-15.382,1.985,0.564,6.703,0.46,2789862836810753536,1195-1054-1,13.755833008,21.083265062,40.808,-15.885,0.057,0.044,6.335,0.304,1.0,1.0,684.34
2371236841232794112,5848-1936-1,13.557765265,-16.316893076,80.127,-37.587,2.371,1.505,9.026,0.701,2371239796170293888,5848-1658-1,13.54159656,-16.319232808,85.681,-32.051,1.418,0.891,6.835,0.429,1.0,1.0,56.49
4708671911889582336,8848-708-1,13.666924798,-65.460310616,-51.593,-48.966,0.06,0.06,9.765,0.525,4708671911889582464,8848-1403-1,13.660882991,-65.464010094,-52.273,-48.428,0.337,0.31,8.829,0.252,1.0,1.0,16.09
424391456596300544,3680-112-1,13.760585085,58.39593321,19.258,-6.455,1.267,1.036,3.798,0.524,424391456596300672,3680-592-1,13.760370159,58.391993858,16.751,-6.624,0.885,0.852,3.8,0.381,1.0,1.0,14.19
575839287715572736,4623-295-1,13.780793058,87.805938652,31.426,2.504,0.74,0.876,5.251,0.287,575839459514264064,4623-269-1,13.670930456,87.822914687,30.754,2.118,0.514,0.628,5.521,0.285,1.0,1.0,62.95
402294571410656128,3266-411-1,13.857617802,48.334589027,-12.103,-8.134,2.52,0.766,1.858,0.415,402294571410656256,3266-879-1,13.86199149,48.333504755,-19.098,-5.989,1.872,0.814,2.902,0.682,0.9957,0.9973,11.17
4985732864810169984,7539-510-1,13.888502239,-43.270290667,13.028,-85.099,0.338,0.409,4.23,0.225,4985732864810170240,7539-448-1,13.896171052,-43.275782287,14.077,-84.164,0.331,0.414,4.113,0.23,1.0,1.0,28.19
2549793818731901056,15-209-1,13.892275221,2.527844329,29.232,-3.119,3.181,1.559,2.233,0.918,2551295030061196160,15-257-1,13.900532404,2.532954919,27.767,-4.4,2.411,1.185,2.615,0.694,1.0,1.0,34.93
2776594892556894208,611-220-1,13.952254732,12.91426272,51.591,-24.98,4.847,1.041,4.682,0.983,2776594995636109184,611-610-1,13.967098714,12.922706908,52.65,-24.899,1.544,0.585,5.019,0.407,0.0,1.0,60.31
424377231665513600,3676-2857-1,13.980995217,58.073948247,27.324,-3.789,0.811,0.815,3.003,0.35,424377678342113024,3676-2934-1,13.882539218,58.050467879,27.49,-2.869,1.075,1.057,3.448,0.603,0.9998,0.9938,205.67
5003386898383652224,6999-2163-1,14.058832449,-33.716156754,10.148,-10.45,0.745,0.777,3.548,0.3,5003438334911986176,6999-2191-1,13.966162383,-33.592025717,11.32,-10.147,0.549,0.567,3.654,0.252,0.9994,0.993,526.13
4908502034204177280,8476-201-1,14.146795965,-56.550882446,-16.511,-21.095,0.459,0.52,3.272,0.329,4908502034204770432,8476-201-2,14.146450594,-56.549989178,-16.432,-20.752,0.365,0.506,3.044,0.264,1.0,1.0,3.29
375531908635308160,2806-1439-1,14.189952705,42.463222098,24.606,-13.52,2.078,0.324,5.634,0.697,375538540064809088,2806-1664-1,14.036803373,42.659011211,26.607,-11.452,1.237,1.521,4.707,0.435,0.9986,0.9692,813.46
424229862745491712,3676-2098-1,14.199745718,57.399672179,3.695,-3.552,1.059,0.656,2.386,0.456,424229862749769472,3676-2098-2,14.200793946,57.39878015,3.258,-2.431,1.119,0.858,2.067,0.423,0.9997,0.9997,3.8
377244844671920896,2810-1660-1,14.232681891,44.455327354,40.437,-22.853,1.188,0.535,11.497,0.272,377245050830350720,2810-1492-1,14.223099721,44.464357704,41.504,-21.742,0.496,0.496,11.443,0.314,1.0,1.0,40.78
524136230890643200,4025-1312-1,14.482099079,64.004692423,7.915,-2.772,0.637,0.558,2.238,0.269,524136265250381056,4025-2008-1,14.502618912,64.008775681,8.392,-3.713,0.728,0.569,1.702,0.24,0.9989,0.997,35.56
4903965139990204928,8479-990-1,14.487854444,-59.540605729,-2.779,7.414,0.451,0.595,3.416,0.257,4903965964624385280,8479-857-1,14.484975719,-59.515238436,-2.653,6.224,0.835,0.894,3.692,0.463,1.0,1.0,91.47
307674758252611712,1743-649-1,14.528212542,26.922915213,5.985,16.531,1.327,1.331,3.272,0.853,307674758254539520,1743-649-2,14.531003235,26.921506725,4.272,16.04,1.017,0.313,3.295,0.296,1.0,1.0,10.29
2524440248826467072,4680-888-1,14.649502267,-6.149479134,19.863,-1.255,0.862,0.627,6.062,0.629,2524461826742166656,4683-1057-1,15.025445261,-6.052922972,20.122,-0.538,2.655,1.5,6.075,0.9,0.9986,0.9208,1389.9
4907741378315829376,8476-569-1,14.6801563,-56.633350869,-23.199,-8.832,0.308,0.566,5.637,0.241,4907741481395044352,8476-1044-1,14.689211641,-56.632083662,-23.375,-9.109,0.387,0.553,5.531,0.247,1.0,1.0,18.5
563384638471637760,4497-1325-1,14.814646628,77.203342107,-11.262,-1.072,0.484,0.885,2.972,0.25,563384741553143040,4497-1325-2,14.818625403,77.203630412,-11.673,0.846,0.608,0.915,3.342,0.383,1.0,1.0,3.34
573198638742786176,4615-1700-1,14.867232776,83.683179016,18.929,0.669,0.611,0.7,2.585,0.305,573200013132319104,4615-1926-1,15.441976171,83.748306607,18.951,-0.152,0.734,0.924,2.638,0.314,0.9988,0.942,325.98
573198638742786176,4615-1700-1,14.867232776,83.683179016,18.929,0.669,0.611,0.7,2.585,0.305,573201834198453888,4615-2446-1,14.345415026,83.708154392,17.538,-0.587,0.548,0.583,2.171,0.32,0.9972,0.8628,225.02
4684454515452259456,9347-1384-1,14.89098479,-75.814713863,-16.758,-16.241,0.063,0.073,9.352,0.229,4684454549811997696,9347-1390-1,14.920877983,-75.813902571,-14.098,-17.314,0.267,0.284,9.221,0.218,1.0,1.0,26.53
374863955321516032,2806-2175-1,14.913056487,42.504156884,14.213,0.159,1.567,0.423,2.041,0.4,374863989681254144,2806-2162-1,14.89601883,42.511759324,13.789,-1.098,1.12,0.771,2.025,0.4,0.9979,0.9972,52.85
526790142719960064,4296-112-1,15.012370849,68.226909104,-24.739,3.731,0.69,0.712,4.94,0.339,526790142719960192,4296-876-1,15.021069834,68.226279169,-25.506,0.568,1.131,1.36,4.032,0.511,1.0,1.0,11.84
